2025-05-29 18:03:29,426 - === Loading Existing Recordings ===
2025-05-29 18:03:32,261 - Loaded recording: nine_5.wav
2025-05-29 18:03:32,269 - Loaded recording: nine_6.wav
2025-05-29 18:03:32,278 - Loaded recording: nine_7.wav
2025-05-29 18:03:32,286 - Loaded recording: nine_8.wav
2025-05-29 18:03:32,294 - Loaded recording: nine_9.wav
2025-05-29 18:03:32,295 - 
=== Testing with Single Template ===
2025-05-29 18:03:32,295 - 
=== Testing Recognition ===
2025-05-29 18:03:32,295 - 
Testing digit 'zero'
2025-05-29 18:03:32,295 - 
Test 1/5
2025-05-29 18:03:33,407 - Recognized as: five
2025-05-29 18:03:33,408 - Actual digit: zero
2025-05-29 18:03:33,408 - 
Test 2/5
2025-05-29 18:03:34,459 - Recognized as: four
2025-05-29 18:03:34,460 - Actual digit: zero
2025-05-29 18:03:34,460 - 
Test 3/5
2025-05-29 18:03:35,499 - Recognized as: three
2025-05-29 18:03:35,499 - Actual digit: zero
2025-05-29 18:03:35,500 - 
Test 4/5
2025-05-29 18:03:36,546 - Recognized as: two
2025-05-29 18:03:36,546 - Actual digit: zero
2025-05-29 18:03:36,547 - 
Test 5/5
2025-05-29 18:03:37,912 - Recognized as: three
2025-05-29 18:03:37,913 - Actual digit: zero
2025-05-29 18:03:37,913 - 
Testing digit 'one'
2025-05-29 18:03:37,913 - 
Test 1/5
2025-05-29 18:03:38,863 - Recognized as: two
2025-05-29 18:03:38,863 - Actual digit: one
2025-05-29 18:03:38,863 - 
Test 2/5
2025-05-29 18:03:39,877 - Recognized as: four
2025-05-29 18:03:39,877 - Actual digit: one
2025-05-29 18:03:39,878 - 
Test 3/5
2025-05-29 18:03:40,866 - Recognized as: four
2025-05-29 18:03:40,867 - Actual digit: one
2025-05-29 18:03:40,867 - 
Test 4/5
2025-05-29 18:03:41,873 - Recognized as: four
2025-05-29 18:03:41,873 - Actual digit: one
2025-05-29 18:03:41,873 - 
Test 5/5
2025-05-29 18:03:42,887 - Recognized as: four
2025-05-29 18:03:42,887 - Actual digit: one
2025-05-29 18:03:42,887 - 
Testing digit 'two'
2025-05-29 18:03:42,887 - 
Test 1/5
2025-05-29 18:03:43,880 - Recognized as: two
2025-05-29 18:03:43,880 - Actual digit: two
2025-05-29 18:03:43,881 - 
Test 2/5
2025-05-29 18:03:44,894 - Recognized as: two
2025-05-29 18:03:44,894 - Actual digit: two
2025-05-29 18:03:44,895 - 
Test 3/5
2025-05-29 18:03:45,982 - Recognized as: two
2025-05-29 18:03:45,982 - Actual digit: two
2025-05-29 18:03:45,983 - 
Test 4/5
2025-05-29 18:03:47,081 - Recognized as: two
2025-05-29 18:03:47,081 - Actual digit: two
2025-05-29 18:03:47,081 - 
Test 5/5
2025-05-29 18:03:48,057 - Recognized as: five
2025-05-29 18:03:48,058 - Actual digit: two
2025-05-29 18:03:48,058 - 
Testing digit 'three'
2025-05-29 18:03:48,058 - 
Test 1/5
2025-05-29 18:03:49,045 - Recognized as: two
2025-05-29 18:03:49,046 - Actual digit: three
2025-05-29 18:03:49,046 - 
Test 2/5
2025-05-29 18:03:49,923 - Recognized as: five
2025-05-29 18:03:49,924 - Actual digit: three
2025-05-29 18:03:49,924 - 
Test 3/5
2025-05-29 18:03:50,903 - Recognized as: three
2025-05-29 18:03:50,904 - Actual digit: three
2025-05-29 18:03:50,904 - 
Test 4/5
2025-05-29 18:03:51,900 - Recognized as: three
2025-05-29 18:03:51,901 - Actual digit: three
2025-05-29 18:03:51,901 - 
Test 5/5
2025-05-29 18:03:52,900 - Recognized as: two
2025-05-29 18:03:52,900 - Actual digit: three
2025-05-29 18:03:52,901 - 
Testing digit 'four'
2025-05-29 18:03:52,901 - 
Test 1/5
2025-05-29 18:03:53,918 - Recognized as: four
2025-05-29 18:03:53,919 - Actual digit: four
2025-05-29 18:03:53,919 - 
Test 2/5
2025-05-29 18:03:54,934 - Recognized as: four
2025-05-29 18:03:54,934 - Actual digit: four
2025-05-29 18:03:54,935 - 
Test 3/5
2025-05-29 18:03:55,925 - Recognized as: four
2025-05-29 18:03:55,926 - Actual digit: four
2025-05-29 18:03:55,926 - 
Test 4/5
2025-05-29 18:03:56,999 - Recognized as: five
2025-05-29 18:03:56,999 - Actual digit: four
2025-05-29 18:03:56,999 - 
Test 5/5
2025-05-29 18:03:57,983 - Recognized as: five
2025-05-29 18:03:57,984 - Actual digit: four
2025-05-29 18:03:57,984 - 
Testing digit 'five'
2025-05-29 18:03:57,984 - 
Test 1/5
2025-05-29 18:03:59,003 - Recognized as: five
2025-05-29 18:03:59,004 - Actual digit: five
2025-05-29 18:03:59,004 - 
Test 2/5
2025-05-29 18:04:00,020 - Recognized as: five
2025-05-29 18:04:00,020 - Actual digit: five
2025-05-29 18:04:00,021 - 
Test 3/5
2025-05-29 18:04:01,036 - Recognized as: five
2025-05-29 18:04:01,036 - Actual digit: five
2025-05-29 18:04:01,037 - 
Test 4/5
2025-05-29 18:04:02,190 - Recognized as: five
2025-05-29 18:04:02,190 - Actual digit: five
2025-05-29 18:04:02,190 - 
Test 5/5
2025-05-29 18:04:03,194 - Recognized as: five
2025-05-29 18:04:03,195 - Actual digit: five
2025-05-29 18:04:03,195 - 
Testing digit 'six'
2025-05-29 18:04:03,195 - 
Test 1/5
2025-05-29 18:04:04,076 - Recognized as: five
2025-05-29 18:04:04,077 - Actual digit: six
2025-05-29 18:04:04,077 - 
Test 2/5
2025-05-29 18:04:05,036 - Recognized as: five
2025-05-29 18:04:05,036 - Actual digit: six
2025-05-29 18:04:05,037 - 
Test 3/5
2025-05-29 18:04:05,983 - Recognized as: five
2025-05-29 18:04:05,984 - Actual digit: six
2025-05-29 18:04:05,984 - 
Test 4/5
2025-05-29 18:04:06,830 - Recognized as: five
2025-05-29 18:04:06,830 - Actual digit: six
2025-05-29 18:04:06,831 - 
Test 5/5
2025-05-29 18:04:07,787 - Recognized as: five
2025-05-29 18:04:07,787 - Actual digit: six
2025-05-29 18:04:07,788 - 
Testing digit 'seven'
2025-05-29 18:04:07,790 - 
Test 1/5
2025-05-29 18:04:08,781 - Recognized as: five
2025-05-29 18:04:08,782 - Actual digit: seven
2025-05-29 18:04:08,783 - 
Test 2/5
2025-05-29 18:04:09,741 - Recognized as: two
2025-05-29 18:04:09,742 - Actual digit: seven
2025-05-29 18:04:09,742 - 
Test 3/5
2025-05-29 18:04:10,715 - Recognized as: two
2025-05-29 18:04:10,715 - Actual digit: seven
2025-05-29 18:04:10,715 - 
Test 4/5
2025-05-29 18:04:11,703 - Recognized as: five
2025-05-29 18:04:11,703 - Actual digit: seven
2025-05-29 18:04:11,704 - 
Test 5/5
2025-05-29 18:04:12,688 - Recognized as: five
2025-05-29 18:04:12,688 - Actual digit: seven
2025-05-29 18:04:12,688 - 
Testing digit 'eight'
2025-05-29 18:04:12,689 - 
Test 1/5
2025-05-29 18:04:13,696 - Recognized as: five
2025-05-29 18:04:13,696 - Actual digit: eight
2025-05-29 18:04:13,697 - 
Test 2/5
2025-05-29 18:04:14,671 - Recognized as: five
2025-05-29 18:04:14,671 - Actual digit: eight
2025-05-29 18:04:14,671 - 
Test 3/5
2025-05-29 18:04:15,773 - Recognized as: three
2025-05-29 18:04:15,775 - Actual digit: eight
2025-05-29 18:04:15,775 - 
Test 4/5
2025-05-29 18:04:17,064 - Recognized as: three
2025-05-29 18:04:17,064 - Actual digit: eight
2025-05-29 18:04:17,064 - 
Test 5/5
2025-05-29 18:04:18,313 - Recognized as: three
2025-05-29 18:04:18,314 - Actual digit: eight
2025-05-29 18:04:18,314 - 
Testing digit 'nine'
2025-05-29 18:04:18,314 - 
Test 1/5
2025-05-29 18:04:20,206 - Recognized as: nine
2025-05-29 18:04:20,206 - Actual digit: nine
2025-05-29 18:04:20,206 - 
Test 2/5
2025-05-29 18:04:21,194 - Recognized as: nine
2025-05-29 18:04:21,194 - Actual digit: nine
2025-05-29 18:04:21,195 - 
Test 3/5
2025-05-29 18:04:22,138 - Recognized as: five
2025-05-29 18:04:22,138 - Actual digit: nine
2025-05-29 18:04:22,138 - 
Test 4/5
2025-05-29 18:04:23,135 - Recognized as: nine
2025-05-29 18:04:23,135 - Actual digit: nine
2025-05-29 18:04:23,135 - 
Test 5/5
2025-05-29 18:04:24,076 - Recognized as: nine
2025-05-29 18:04:24,077 - Actual digit: nine
2025-05-29 18:04:24,077 - 
Overall accuracy: 36.00%
2025-05-29 18:04:24,077 - 
=== Testing with Time-Synchronous DTW ===
2025-05-29 18:04:24,078 - 
=== Testing Recognition ===
2025-05-29 18:04:24,079 - 
Testing digit 'zero'
2025-05-29 18:04:24,079 - 
Test 1/5
2025-05-29 18:04:24,126 - Recognized as: None
2025-05-29 18:04:24,126 - Actual digit: zero
2025-05-29 18:04:24,126 - 
Test 2/5
2025-05-29 18:04:24,174 - Recognized as: None
2025-05-29 18:04:24,174 - Actual digit: zero
2025-05-29 18:04:24,175 - 
Test 3/5
2025-05-29 18:04:24,222 - Recognized as: None
2025-05-29 18:04:24,223 - Actual digit: zero
2025-05-29 18:04:24,223 - 
Test 4/5
2025-05-29 18:04:24,271 - Recognized as: None
2025-05-29 18:04:24,271 - Actual digit: zero
2025-05-29 18:04:24,271 - 
Test 5/5
2025-05-29 18:04:24,321 - Recognized as: None
2025-05-29 18:04:24,322 - Actual digit: zero
2025-05-29 18:04:24,322 - 
Testing digit 'one'
2025-05-29 18:04:24,322 - 
Test 1/5
2025-05-29 18:04:24,370 - Recognized as: nine
2025-05-29 18:04:24,370 - Actual digit: one
2025-05-29 18:04:24,370 - 
Test 2/5
2025-05-29 18:04:24,418 - Recognized as: seven
2025-05-29 18:04:24,418 - Actual digit: one
2025-05-29 18:04:24,419 - 
Test 3/5
2025-05-29 18:04:24,466 - Recognized as: seven
2025-05-29 18:04:24,466 - Actual digit: one
2025-05-29 18:04:24,466 - 
Test 4/5
2025-05-29 18:04:24,514 - Recognized as: seven
2025-05-29 18:04:24,514 - Actual digit: one
2025-05-29 18:04:24,514 - 
Test 5/5
2025-05-29 18:04:24,561 - Recognized as: seven
2025-05-29 18:04:24,561 - Actual digit: one
2025-05-29 18:04:24,562 - 
Testing digit 'two'
2025-05-29 18:04:24,562 - 
Test 1/5
2025-05-29 18:04:24,605 - Recognized as: five
2025-05-29 18:04:24,605 - Actual digit: two
2025-05-29 18:04:24,606 - 
Test 2/5
2025-05-29 18:04:24,656 - Recognized as: seven
2025-05-29 18:04:24,656 - Actual digit: two
2025-05-29 18:04:24,656 - 
Test 3/5
2025-05-29 18:04:24,704 - Recognized as: None
2025-05-29 18:04:24,704 - Actual digit: two
2025-05-29 18:04:24,704 - 
Test 4/5
2025-05-29 18:04:24,751 - Recognized as: None
2025-05-29 18:04:24,751 - Actual digit: two
2025-05-29 18:04:24,752 - 
Test 5/5
2025-05-29 18:04:24,800 - Recognized as: three
2025-05-29 18:04:24,800 - Actual digit: two
2025-05-29 18:04:24,800 - 
Testing digit 'three'
2025-05-29 18:04:24,800 - 
Test 1/5
2025-05-29 18:04:24,845 - Recognized as: two
2025-05-29 18:04:24,846 - Actual digit: three
2025-05-29 18:04:24,846 - 
Test 2/5
2025-05-29 18:04:24,872 - Recognized as: None
2025-05-29 18:04:24,872 - Actual digit: three
2025-05-29 18:04:24,872 - 
Test 3/5
2025-05-29 18:04:24,917 - Recognized as: two
2025-05-29 18:04:24,918 - Actual digit: three
2025-05-29 18:04:24,918 - 
Test 4/5
2025-05-29 18:04:24,964 - Recognized as: two
2025-05-29 18:04:24,964 - Actual digit: three
2025-05-29 18:04:24,964 - 
Test 5/5
2025-05-29 18:04:25,013 - Recognized as: two
2025-05-29 18:04:25,013 - Actual digit: three
2025-05-29 18:04:25,013 - 
Testing digit 'four'
2025-05-29 18:04:25,013 - 
Test 1/5
2025-05-29 18:04:25,060 - Recognized as: five
2025-05-29 18:04:25,060 - Actual digit: four
2025-05-29 18:04:25,060 - 
Test 2/5
2025-05-29 18:04:25,104 - Recognized as: four
2025-05-29 18:04:25,105 - Actual digit: four
2025-05-29 18:04:25,105 - 
Test 3/5
2025-05-29 18:04:25,151 - Recognized as: nine
2025-05-29 18:04:25,151 - Actual digit: four
2025-05-29 18:04:25,151 - 
Test 4/5
2025-05-29 18:04:25,196 - Recognized as: None
2025-05-29 18:04:25,196 - Actual digit: four
2025-05-29 18:04:25,196 - 
Test 5/5
2025-05-29 18:04:25,243 - Recognized as: two
2025-05-29 18:04:25,244 - Actual digit: four
2025-05-29 18:04:25,244 - 
Testing digit 'five'
2025-05-29 18:04:25,244 - 
Test 1/5
2025-05-29 18:04:25,289 - Recognized as: five
2025-05-29 18:04:25,289 - Actual digit: five
2025-05-29 18:04:25,290 - 
Test 2/5
2025-05-29 18:04:25,338 - Recognized as: five
2025-05-29 18:04:25,338 - Actual digit: five
2025-05-29 18:04:25,338 - 
Test 3/5
2025-05-29 18:04:25,385 - Recognized as: five
2025-05-29 18:04:25,385 - Actual digit: five
2025-05-29 18:04:25,385 - 
Test 4/5
2025-05-29 18:04:25,432 - Recognized as: None
2025-05-29 18:04:25,432 - Actual digit: five
2025-05-29 18:04:25,433 - 
Test 5/5
2025-05-29 18:04:25,477 - Recognized as: five
2025-05-29 18:04:25,478 - Actual digit: five
2025-05-29 18:04:25,478 - 
Testing digit 'six'
2025-05-29 18:04:25,478 - 
Test 1/5
2025-05-29 18:04:25,503 - Recognized as: None
2025-05-29 18:04:25,504 - Actual digit: six
2025-05-29 18:04:25,504 - 
Test 2/5
2025-05-29 18:04:25,550 - Recognized as: two
2025-05-29 18:04:25,550 - Actual digit: six
2025-05-29 18:04:25,550 - 
Test 3/5
2025-05-29 18:04:25,597 - Recognized as: two
2025-05-29 18:04:25,597 - Actual digit: six
2025-05-29 18:04:25,597 - 
Test 4/5
2025-05-29 18:04:25,624 - Recognized as: None
2025-05-29 18:04:25,624 - Actual digit: six
2025-05-29 18:04:25,625 - 
Test 5/5
2025-05-29 18:04:25,670 - Recognized as: three
2025-05-29 18:04:25,670 - Actual digit: six
2025-05-29 18:04:25,670 - 
Testing digit 'seven'
2025-05-29 18:04:25,670 - 
Test 1/5
2025-05-29 18:04:25,716 - Recognized as: five
2025-05-29 18:04:25,717 - Actual digit: seven
2025-05-29 18:04:25,717 - 
Test 2/5
2025-05-29 18:04:25,764 - Recognized as: two
2025-05-29 18:04:25,765 - Actual digit: seven
2025-05-29 18:04:25,765 - 
Test 3/5
2025-05-29 18:04:25,814 - Recognized as: nine
2025-05-29 18:04:25,814 - Actual digit: seven
2025-05-29 18:04:25,814 - 
Test 4/5
2025-05-29 18:04:25,861 - Recognized as: nine
2025-05-29 18:04:25,861 - Actual digit: seven
2025-05-29 18:04:25,861 - 
Test 5/5
2025-05-29 18:04:25,909 - Recognized as: five
2025-05-29 18:04:25,909 - Actual digit: seven
2025-05-29 18:04:25,909 - 
Testing digit 'eight'
2025-05-29 18:04:25,909 - 
Test 1/5
2025-05-29 18:04:25,959 - Recognized as: six
2025-05-29 18:04:25,959 - Actual digit: eight
2025-05-29 18:04:25,960 - 
Test 2/5
2025-05-29 18:04:26,007 - Recognized as: five
2025-05-29 18:04:26,007 - Actual digit: eight
2025-05-29 18:04:26,007 - 
Test 3/5
2025-05-29 18:04:26,054 - Recognized as: None
2025-05-29 18:04:26,055 - Actual digit: eight
2025-05-29 18:04:26,055 - 
Test 4/5
2025-05-29 18:04:26,105 - Recognized as: None
2025-05-29 18:04:26,105 - Actual digit: eight
2025-05-29 18:04:26,106 - 
Test 5/5
2025-05-29 18:04:26,156 - Recognized as: None
2025-05-29 18:04:26,157 - Actual digit: eight
2025-05-29 18:04:26,157 - 
Testing digit 'nine'
2025-05-29 18:04:26,157 - 
Test 1/5
2025-05-29 18:04:26,206 - Recognized as: None
2025-05-29 18:04:26,206 - Actual digit: nine
2025-05-29 18:04:26,207 - 
Test 2/5
2025-05-29 18:04:26,257 - Recognized as: nine
2025-05-29 18:04:26,257 - Actual digit: nine
2025-05-29 18:04:26,257 - 
Test 3/5
2025-05-29 18:04:26,304 - Recognized as: four
2025-05-29 18:04:26,304 - Actual digit: nine
2025-05-29 18:04:26,305 - 
Test 4/5
2025-05-29 18:04:26,351 - Recognized as: one
2025-05-29 18:04:26,352 - Actual digit: nine
2025-05-29 18:04:26,352 - 
Test 5/5
2025-05-29 18:04:26,400 - Recognized as: nine
2025-05-29 18:04:26,400 - Actual digit: nine
2025-05-29 18:04:26,400 - 
Overall accuracy: 14.00%
2025-05-29 18:04:26,400 - 
=== Testing with Different Band Ratios ===
2025-05-29 18:04:26,401 - 
Testing with band ratio: 0.1
2025-05-29 18:04:26,401 - 
=== Testing Recognition ===
2025-05-29 18:04:26,401 - 
Testing digit 'zero'
2025-05-29 18:04:26,402 - 
Test 1/5
2025-05-29 18:04:26,449 - Recognized as: None
2025-05-29 18:04:26,450 - Actual digit: zero
2025-05-29 18:04:26,450 - 
Test 2/5
2025-05-29 18:04:26,500 - Recognized as: None
2025-05-29 18:04:26,501 - Actual digit: zero
2025-05-29 18:04:26,501 - 
Test 3/5
2025-05-29 18:04:26,550 - Recognized as: None
2025-05-29 18:04:26,551 - Actual digit: zero
2025-05-29 18:04:26,551 - 
Test 4/5
2025-05-29 18:04:26,600 - Recognized as: None
2025-05-29 18:04:26,600 - Actual digit: zero
2025-05-29 18:04:26,600 - 
Test 5/5
2025-05-29 18:04:26,650 - Recognized as: None
2025-05-29 18:04:26,650 - Actual digit: zero
2025-05-29 18:04:26,650 - 
Testing digit 'one'
2025-05-29 18:04:26,650 - 
Test 1/5
2025-05-29 18:04:26,699 - Recognized as: nine
2025-05-29 18:04:26,699 - Actual digit: one
2025-05-29 18:04:26,699 - 
Test 2/5
2025-05-29 18:04:26,748 - Recognized as: seven
2025-05-29 18:04:26,748 - Actual digit: one
2025-05-29 18:04:26,748 - 
Test 3/5
2025-05-29 18:04:26,796 - Recognized as: seven
2025-05-29 18:04:26,796 - Actual digit: one
2025-05-29 18:04:26,796 - 
Test 4/5
2025-05-29 18:04:26,843 - Recognized as: seven
2025-05-29 18:04:26,843 - Actual digit: one
2025-05-29 18:04:26,844 - 
Test 5/5
2025-05-29 18:04:26,892 - Recognized as: seven
2025-05-29 18:04:26,892 - Actual digit: one
2025-05-29 18:04:26,893 - 
Testing digit 'two'
2025-05-29 18:04:26,893 - 
Test 1/5
2025-05-29 18:04:26,939 - Recognized as: five
2025-05-29 18:04:26,939 - Actual digit: two
2025-05-29 18:04:26,939 - 
Test 2/5
2025-05-29 18:04:26,991 - Recognized as: seven
2025-05-29 18:04:26,991 - Actual digit: two
2025-05-29 18:04:26,993 - 
Test 3/5
2025-05-29 18:04:27,041 - Recognized as: None
2025-05-29 18:04:27,041 - Actual digit: two
2025-05-29 18:04:27,042 - 
Test 4/5
2025-05-29 18:04:27,089 - Recognized as: None
2025-05-29 18:04:27,089 - Actual digit: two
2025-05-29 18:04:27,090 - 
Test 5/5
2025-05-29 18:04:27,138 - Recognized as: three
2025-05-29 18:04:27,138 - Actual digit: two
2025-05-29 18:04:27,138 - 
Testing digit 'three'
2025-05-29 18:04:27,140 - 
Test 1/5
2025-05-29 18:04:27,186 - Recognized as: two
2025-05-29 18:04:27,186 - Actual digit: three
2025-05-29 18:04:27,186 - 
Test 2/5
2025-05-29 18:04:27,210 - Recognized as: None
2025-05-29 18:04:27,211 - Actual digit: three
2025-05-29 18:04:27,211 - 
Test 3/5
2025-05-29 18:04:27,259 - Recognized as: two
2025-05-29 18:04:27,259 - Actual digit: three
2025-05-29 18:04:27,260 - 
Test 4/5
2025-05-29 18:04:27,307 - Recognized as: two
2025-05-29 18:04:27,307 - Actual digit: three
2025-05-29 18:04:27,307 - 
Test 5/5
2025-05-29 18:04:27,353 - Recognized as: two
2025-05-29 18:04:27,354 - Actual digit: three
2025-05-29 18:04:27,354 - 
Testing digit 'four'
2025-05-29 18:04:27,354 - 
Test 1/5
2025-05-29 18:04:27,401 - Recognized as: five
2025-05-29 18:04:27,401 - Actual digit: four
2025-05-29 18:04:27,401 - 
Test 2/5
2025-05-29 18:04:27,446 - Recognized as: four
2025-05-29 18:04:27,447 - Actual digit: four
2025-05-29 18:04:27,447 - 
Test 3/5
2025-05-29 18:04:27,497 - Recognized as: nine
2025-05-29 18:04:27,497 - Actual digit: four
2025-05-29 18:04:27,497 - 
Test 4/5
2025-05-29 18:04:27,542 - Recognized as: None
2025-05-29 18:04:27,542 - Actual digit: four
2025-05-29 18:04:27,542 - 
Test 5/5
2025-05-29 18:04:27,590 - Recognized as: two
2025-05-29 18:04:27,590 - Actual digit: four
2025-05-29 18:04:27,590 - 
Testing digit 'five'
2025-05-29 18:04:27,590 - 
Test 1/5
2025-05-29 18:04:27,636 - Recognized as: five
2025-05-29 18:04:27,636 - Actual digit: five
2025-05-29 18:04:27,637 - 
Test 2/5
2025-05-29 18:04:27,683 - Recognized as: five
2025-05-29 18:04:27,683 - Actual digit: five
2025-05-29 18:04:27,683 - 
Test 3/5
2025-05-29 18:04:27,728 - Recognized as: five
2025-05-29 18:04:27,729 - Actual digit: five
2025-05-29 18:04:27,729 - 
Test 4/5
2025-05-29 18:04:27,775 - Recognized as: None
2025-05-29 18:04:27,775 - Actual digit: five
2025-05-29 18:04:27,775 - 
Test 5/5
2025-05-29 18:04:27,820 - Recognized as: five
2025-05-29 18:04:27,820 - Actual digit: five
2025-05-29 18:04:27,820 - 
Testing digit 'six'
2025-05-29 18:04:27,820 - 
Test 1/5
2025-05-29 18:04:27,848 - Recognized as: None
2025-05-29 18:04:27,848 - Actual digit: six
2025-05-29 18:04:27,848 - 
Test 2/5
2025-05-29 18:04:27,896 - Recognized as: two
2025-05-29 18:04:27,896 - Actual digit: six
2025-05-29 18:04:27,897 - 
Test 3/5
2025-05-29 18:04:27,944 - Recognized as: two
2025-05-29 18:04:27,945 - Actual digit: six
2025-05-29 18:04:27,945 - 
Test 4/5
2025-05-29 18:04:27,971 - Recognized as: None
